Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume
KSMTU,,,,0.2352,,0.6659999999999999,,,0.04,58670.0,10.43,-0.0298,50479.0
KSPN,57020000.0,1830000.0,780000.0,0.001,0.0,0.47,-0.011200000000000002,0.011000000000000001,0.38,22710.0,30.33,0.0231,31988.0
KTCC,85850000.0,10760000.0,10050000.0,0.06559999999999999,0.0,0.457,-0.0286,0.0070999999999999995,0.94,76200.0,8.13,-0.0181,21349.0
KTOS,3400000000.0,123300000.0,120120000.0,0.006999999999999999,-0.1894,0.927,0.0013,0.0373,3.41,1320000.0,26.7,-0.0129,869384.0
KTRA,55190000.0,24850000.0,24780000.0,0.001,0.0,0.016,0.71,0.0369,0.79,1160000.0,1.94,-0.0537,444471.0
KURA,1900000000.0,66209999.99999999,60160000.0,0.001,-0.8901,0.8473999999999999,0.2788,0.1009,6.63,916320.0,29.86,-0.004,1222914.0
KVHI,250980000.0,17720000.0,14850000.0,0.10800000000000001,-0.0323,0.6679999999999999,-0.0014000000000000002,0.0103,1.78,85700.0,13.64,-0.008,121936.0
KXIN,251630000.0,59650000.0,10950000.0,0.142,-0.0155,0.013999999999999999,0.8598,0.10830000000000001,0.33,3580000.0,3.51,-0.0836,2788377.0
KYMR,2069999999.9999998,44450000.0,40080000.0,0.157,-0.008199999999999999,0.45799999999999996,0.152,0.029900000000000003,5.96,201240.0,45.0,-0.0397,410494.0
KZIA,137250000.0,10740000.0,3350000.0,0.28800000000000003,0.0,0.045,-0.4078,0.0025,0.05,170210.0,9.96,-0.0235,141641.0
KZR,274130000.0,50000000.0,31610000.0,0.006999999999999999,0.0,0.55,0.0078000000000000005,0.053200000000000004,7.93,211960.0,5.85,-0.018500000000000003,206895.0
LABP,575160000.0,37740000.0,24030000.0,0.002,,,,0.0137,0.52,633030.0,15.24,0.0605,393534.0
LACQ,66989999.99999999,6260000.0,3780000.0,0.396,0.0,0.565,-0.0051,0.0031,1.47,8090.0,11.51,-0.14679999999999999,5259.0
LAKE,254840000.0,7980000.0,7800000.0,0.022000000000000002,-0.0504,0.754,0.0258,0.0824,1.53,420840.0,31.23,-0.0565,233036.0
LAMR,9220000000.0,100810000.0,85710000.0,0.0083,-0.0036,0.925,0.0040999999999999995,0.0168,3.05,471190.0,91.2,0.0608,1072181.0
LANC,4860000000.0,27480000.0,18980000.0,0.02,-0.0115,0.584,0.019799999999999998,0.048,8.68,104940.0,174.11,-0.0037,86553.0
LAND,520740000.0,24360000.0,21550000.0,0.018000000000000002,0.0,0.435,0.1405,0.0202,1.48,294740.0,18.84,0.0173,295392.0
LANDM,,,21760000.0,,,,,0.0002,0.19,22870.0,25.68,0.0027,4653.0
LANDO,,,21760000.0,,,0.0911,,0.0001,0.07,46820.0,25.45,0.0053,23526.0
LARK,126620000.0,4730000.0,3710000.0,0.084,-0.0338,0.253,0.0275,0.016200000000000003,6.42,9390.0,26.0,0.029300000000000003,23479.0
LASR,1420000000.0,38560000.0,37960000.0,0.024,-0.201,0.925,-0.0683,0.0379,4.47,321470.0,36.7,-0.027000000000000003,155297.0
LATN,251200000.0,25000000.0,20020000.0,0.19920000000000002,0.0,0.669,0.0751,0.0014000000000000002,0.24,119730.0,10.02,-0.0089,272527.0
LAUR,2750000000.0,209080000.0,109310000.0,0.07200000000000001,-0.0009,0.9582999999999999,,0.0719,9.25,849160.0,13.12,-0.04650000000000001,1352890.0
LAWS,495490000.0,9020000.0,8620000.0,0.008,-0.0466,0.883,0.0064,0.0064,3.54,15710.0,54.33,-0.012199999999999999,12772.0
LAZR,8480000000.0,218820000.0,176280000.0,0.027000000000000003,0.0,0.075,-0.2548,0.030699999999999998,0.39,13740000.0,25.23,-0.0924,4509269.0
LAZY,186690000.0,10810000.0,9210000.0,0.03,0.5422,0.6729999999999999,0.0219,0.09369999999999999,5.85,147450.0,19.84,-0.0383,99729.0
LBAI,877420000.0,50530000.0,48150000.0,0.027999999999999997,0.0028000000000000004,0.594,0.0209,0.0218,6.29,166530.0,16.88,0.032400000000000005,264715.0
LBC,586530000.0,52000000.0,11690000.0,0.019,-0.0147,0.168,-0.0273,0.0109,3.04,42040.0,11.05,0.0241,120689.0
LBRDA,34420000000.0,181470000.0,169100000.0,0.0675,-0.0123,0.857,-0.0028000000000000004,0.0009,1.33,112640.0,145.08,-0.0116,79152.0
LBRDK,31480000000.0,210850000.0,169100000.0,0.0557,0.0,0.6901999999999999,,0.022400000000000003,2.89,1310000.0,149.31,-0.0137,1276792.0
LBTYA,13960000000.0,581890000.0,543600000.0,0.008,-0.26489999999999997,0.941,0.0121,0.0159,4.98,1740000.0,24.35,-0.0134,1199469.0
LBTYK,9270000000.0,383500000.0,,0.054000000000000006,0.0,0.7809,,,3.82,2880000.0,24.17,-0.0131,4691892.0
LCNB,224340000.0,12940000.0,12050000.0,0.053,-0.0037,0.45799999999999996,0.1124,0.011899999999999999,3.92,36580.0,17.54,0.045899999999999996,93672.0
LCUT,284280000.0,20940000.0,11090000.0,0.055999999999999994,0.0,0.479,0.0346,0.052000000000000005,10.98,52440.0,13.21,0.0046,19446.0
LCY,1160000000.0,116430000.0,64379999.99999999,,,,,0.0168,1.13,958060.0,10.0,-0.0225,299314.0
LCYAU,,,,,,0.0753,,,0.0,248010.0,10.43,-0.0086,47980.0
LDEM,,,,,,,,,,16780.0,63.89,0.0014000000000000002,7450.0
LDSF,,,,,,,,,,63850.0,20.35,-0.0015,34034.0
LE,1000000000.0,32610000.0,16320000.0,0.486,-0.010700000000000001,0.496,0.0398,0.0842,5.91,232770.0,33.19,0.0209,211969.0
LECO,7100000000.0,59570000.0,58030000.0,0.011000000000000001,-0.1134,0.759,0.002,0.0131,3.03,251560.0,119.53,0.0004,148481.0
LEDS,18490000.0,4010000.0,2370000.0,0.015,-0.1672,0.057999999999999996,-0.039,0.0138,0.06,545320.0,4.84,-0.0638,86547.0
LEGH,381460000.0,24190000.0,5520000.0,0.24,-0.0596,0.19899999999999998,0.026000000000000002,0.0171,2.61,36220.0,15.64,0.0019,54845.0
LEGN,3440000000.0,132160000.0,11870000.0,,,0.195,0.0393,0.2409,7.72,370450.0,25.79,-0.018600000000000002,138826.0
LEGOU,,,,0.2646,,,,,0.0,675280.0,10.04,-0.0089,478940.0
LEGR,,,,,,,,,,19230.0,40.0,-0.0064,12251.0
LESL,3990000000.0,176990000.0,,0.035,-0.8321,0.568,,,7.13,1420000.0,22.27,-0.0721,910502.0
LEVL,175730000.0,7680000.0,4940000.0,0.233,0.0016,0.46399999999999997,-0.0022,0.014199999999999999,3.93,17870.0,22.5,0.0176,17413.0
LEXX,31530000.0,5100000.0,4510000.0,0.047,0.0,0.001,,0.051500000000000004,1.07,217610.0,6.04,-0.075,152069.0
LFMD,355180000.0,23920000.0,13000000.0,0.006,0.0,0.038,,0.032400000000000005,0.55,767490.0,16.3,-0.1367,1898399.0
LFTR,210000000.0,20710000.0,,,,0.08449999999999999,,,0.35,386980.0,10.14,-0.010700000000000001,475779.0
LFTRU,,,,,,0.0955,,,0.03,98490.0,10.9,-0.0038,15799.0
LFUS,6370000000.0,24420000.0,23930000.0,0.021,-0.25920000000000004,0.982,0.0078000000000000005,0.0072,1.54,111890.0,261.33,-0.0083,86883.0
LFVN,131490000.00000001,14190000.0,12960000.0,0.1,-0.0009,0.527,0.0132,0.0525,7.66,88880.0,9.15,-0.0011,112278.0
LGACU,,,,,,,,,0.0,2200000.0,10.17,0.0059,659253.0
LGHL,74660000.0,17400000.0,9640000.0,0.1583,0.0,0.057999999999999996,0.004,0.0068000000000000005,0.03,2450000.0,3.42,0.024,5991823.0
LGIH,2940000000.0,25050000.0,22230000.0,0.04,-0.028900000000000002,0.8540000000000001,-0.0557,0.0859,6.5,293850.0,121.71,0.027999999999999997,743954.0
LGND,2490000000.0,16070000.0,15280000.0,0.044000000000000004,-0.23379999999999998,,-0.0038,0.1795,4.23,648130.0,147.79,-0.0332,254378.0
LGVN,136300000.0,17210000.0,2600000.0,,,,,0.0,0.0,620870.0,7.92,-0.033,497090.0
LHCG,5890000000.0,31120000.0,30050000.0,0.013000000000000001,0.0,0.927,-0.0129,0.022400000000000003,3.86,174480.0,180.0,-0.0161,206864.0
LHDX,584010000.0,37800000.0,36120000.0,0.371,0.32780000000000004,,,0.0018,0.1,665500.0,15.45,-0.15439999999999998,385481.0
LI,20840000000.0,836340000.0,95000000.0,0.001,0.0,0.1,0.040999999999999995,0.147,0.65,21380000.0,22.77,-0.0409,19131059.0
LIFE,45880000.0,9650000.0,9590000.0,0.003,-0.2112,0.608,-0.0564,0.0167,0.12,1370000.0,4.32,-0.048499999999999995,355854.0
LILA,2970000000.0,185380000.0,182700000.0,0.025,-0.0322,0.759,0.0008,0.0051,3.17,293410.0,13.01,0.0354,256509.0
LILAK,2350000000.0,181080000.0,,0.0718,0.0,0.7613,,,8.05,823270.0,12.98,0.0363,785928.0
LINC,158660000.0,24820000.0,24040000.0,0.008,-0.3857,0.726,0.0053,0.013999999999999999,2.19,153650.0,5.94,-0.013300000000000001,444504.0
LIND,1050000000.0,49780000.0,29840000.0,0.302,0.0139,0.623,0.1139,0.0836,6.0,415300.0,21.5,0.0697,894925.0
LIQT,232920000.0,21650000.0,18380000.0,0.013999999999999999,0.009899999999999999,0.5589999999999999,-0.0046,0.0632,13.2,87900.0,10.65,-0.042300000000000004,51929.0
LITE,6530000000.0,75600000.0,75520000.0,0.009000000000000001,-0.10439999999999999,0.95,0.005,0.11800000000000001,5.07,1760000.0,86.57,-0.026099999999999998,895286.0
LIVE,38590000.0,1570000.0,1280000.0,0.142,-0.054400000000000004,0.07400000000000001,0.2241,0.017,0.15,146450.0,24.9,0.0060999999999999995,9713.0
LIVN,3770000000.0,48650000.0,48340000.0,0.001,0.0,,0.015,0.064,6.51,474850.0,78.5,0.0298,1955054.0
LIVX,277950000.0,72360000.0,51260000.0,0.024,0.10769999999999999,0.397,-0.0761,0.0817,3.91,1070000.0,4.13,-0.032799999999999996,760756.0
LIXT,30470000.0,11180000.0,3230000.0,0.513,0.0,0.018000000000000002,,0.0009,0.0,1090000.0,3.64,-0.11,349542.0
LIZI,450480000.0,46110000.0,22370000.0,,,0.009000000000000001,-0.4648,0.0414,0.1,9080000.0,8.61,-0.0369,771118.0
LJAQU,,,,,,,,,0.0,224960.0,10.16,-0.0039000000000000003,117029.0
LJPC,150700000.0,27370000.0,26980000.0,0.002,4.5604000000000005,0.7759999999999999,-0.0003,0.0889,2.39,1000000.0,4.92,-0.0277,559511.0
LKCO,434260000.0,371160000.0,299040000.0,0.465,0.0,0.062,-0.059000000000000004,0.0039000000000000003,0.08,14180000.0,1.17,-0.040999999999999995,36785990.0
LKFN,1810000000.0,25420000.0,24760000.0,0.026000000000000002,-0.1664,0.7609999999999999,-0.0022,0.0301,7.46,99960.0,70.66,0.0338,110483.0
LKQ,12280000000.0,304270000.0,298220000.0,0.004,-0.054299999999999994,0.98,-0.006500000000000001,0.0209,3.5,1770000.0,40.26,0.0098,2064276.0
LLIT,30670000.0,3180000.0,1780000.0,0.529,0.0,0.10400000000000001,0.9074,0.1204,0.19,1110000.0,8.03,-0.0207,123471.0
LLNW,401920000.0,123230000.0,119320000.0,0.052000000000000005,-0.060899999999999996,0.6809999999999999,-0.14529999999999998,0.10640000000000001,2.25,5630000.0,3.17,-0.0394,5511630.0
LMACU,,,,,,,,,0.0,1030000.0,12.23,-0.046,329753.0
LMAOU,,,,,,,,,0.03,215520.0,10.17,0.0069,43589.0
LMAT,933840000.0,20250000.0,17380000.0,0.146,-0.15539999999999998,0.883,0.027999999999999997,0.09269999999999999,12.83,125570.0,50.78,-0.011699999999999999,210181.0
LMB,116790000.0,7890000.0,6520000.0,0.066,0.0454,0.36,0.6589,0.0073,0.33,145750.0,12.04,-0.0066,87066.0
LMBS,,,,,,,,,,922390.0,51.23,-0.0016,1036333.0
LMFA,22970000.0,26520000.0,14790000.0,0.2273,0.0,0.19,-0.1977,0.0942,0.1,13950000.0,1.43,-0.0949,2262797.0
LMNL,141850000.0,23590000.0,9500000.0,0.6767,0.0,0.025,-0.7644,0.0363,0.26,1330000.0,4.68,0.0,512330.0
LMNR,268860000.0,17840000.0,13860000.0,0.049,-0.024900000000000002,0.601,-0.0143,0.0353,7.64,64129.99999999999,16.09,0.011899999999999999,38549.0
LMNX,1500000000.0,45460000.0,44240000.0,0.002,-0.5645,0.9209999999999999,-0.0481,0.06849999999999999,5.03,601620.0,31.78,0.0632,3530236.0
LMPX,179190000.0,9920000.0,6030000.0,0.29,0.0045000000000000005,0.06,0.0458,0.0639,1.85,207750.0,18.1,-0.0438,91257.0
LMRK,332300000.0,25480000.0,20200000.0,0.002,0.0,0.299,0.0171,0.0012,0.34,70210.0,12.92,-0.0031,59202.0
LNDC,347420000.0,29280000.0,28530000.0,0.009000000000000001,0.21850000000000003,0.912,-0.0339,0.0292,6.34,131120.0,11.35,0.0125,50300.0
LNGR,,,,,,,,,,18570.0,27.35,-0.021099999999999997,9994.0
LNSR,93730000.0,10640000.0,5670000.0,0.1616,0.0,0.3624,,0.060899999999999996,6.62,52240.0,8.81,0.0046,23772.0
LNT,12030000000.0,249900000.0,249430000.0,0.001,0.0,0.7559999999999999,-0.0021,0.009899999999999999,2.05,1210000.0,46.91,-0.0042,1303605.0
LNTH,1260000000.0,66819999.99999999,65230000.00000001,0.006,-0.0725,0.9209999999999999,0.0051,0.0342,4.01,556530.0,18.45,0.0076,286313.0
LOAC,32070000.0,2029999.9999999998,1200000.0,0.5426,0.0,0.13,-0.7989,0.0077,0.07,141730.0,12.48,-0.0095,99394.0
LOAN,52310000.0,9630000.0,6850000.0,0.272,-0.0092,0.162,0.2793,0.0017000000000000001,0.48,24690.0,5.41,0.0,25316.0
LOB,2260000000.0,40540000.0,30510000.0,0.031,0.1278,0.524,0.1423,0.0431,3.95,332750.0,54.76,-0.0069,293053.0
LOCO,730030000.0,35470000.0,19210000.0,0.003,-0.1435,0.976,-0.011399999999999999,0.0868,7.02,237500.0,19.72,0.0165,243638.0
LOGC,264740000.0,23600000.0,17160000.0,0.001,,0.6559999999999999,0.4561,0.0395,4.7,144210.0,8.37,0.006,105740.0
LOGI,17550000000.0,169050000.0,167540000.0,0.067,-0.0226,0.325,-0.1431,0.0582,12.06,809070.0,100.76,-0.06309999999999999,1861561.0
LOOP,411960000.0,41720000.0,15530000.0,0.077,0.0101,0.16899999999999998,0.0161,0.10980000000000001,6.49,262770.0,9.06,-0.0443,137138.0
LOPE,4860000000.0,46370000.0,46170000.0,0.013000000000000001,-0.2802,0.997,-0.0077,0.027200000000000002,3.84,326560.0,101.89,-0.0292,243417.0
LORL,1040000000.0,30930000.0,11750000.0,0.008100000000000001,0.0,0.8390000000000001,-0.050499999999999996,0.061500000000000006,3.18,226700.0,45.63,-0.0424,151683.0
LOTZ,1130000000.0,118970000.0,97670000.0,0.33399999999999996,0.0,0.191,-0.21100000000000002,0.045899999999999996,1.01,4430000.0,9.47,-0.0444,2586211.0
LOVE,853230000.0,14560000.0,11950000.0,0.034,-0.7720999999999999,,0.0226,0.1732,5.03,411720.0,59.17,-0.0418,255494.0
LPCN,112240000.0,64830000.0,64040000.00000001,0.026000000000000002,-0.0426,0.10400000000000001,0.1905,0.0741,0.95,4970000.0,1.43,-0.0774,3066877.0
LPLA,10780000000.0,79360000.0,78550000.0,0.006999999999999999,-0.201,0.977,-0.0009,0.0256,3.35,600100.0,134.68,0.0006,677310.0
LPRO,4930000000.0,115190000.0,91680000.0,0.055999999999999994,-0.7418,0.575,0.24960000000000002,0.0326,2.49,1200000.0,38.65,-0.0337,947743.0
LPSN,3480000000.0,66450000.0,61490000.0,0.009000000000000001,-0.4904,,0.005,0.17059999999999997,11.87,883270.0,58.65,-0.0935,1005303.0
LPTH,100060000.0,26120000.0,19900000.0,0.021,0.0,0.322,0.31329999999999997,0.0273,0.7,773490.0,3.66,-0.0758,780663.0
LPTX,145530000.0,76320000.0,44000000.0,0.1204,0.0,0.54,0.0022,0.0241,1.04,1020000.0,2.31,-0.0128,419098.0
LQDA,133050000.00000001,37760000.0,28440000.0,0.003,-0.9691,0.327,-0.2371,0.0339,0.65,1480000.0,2.82,-0.0342,1255928.0
LQDT,583630000.0,33180000.0,26020000.0,0.027000000000000003,-0.1609,0.638,0.028399999999999998,0.0347,1.91,473030.0,16.51,0.0098,263124.0
LRCX,76060000000.0,143830000.0,142540000.0,0.003,-0.2594,0.875,-0.011399999999999999,0.0191,1.76,1550000.0,551.23,-0.038599999999999995,1628666.0
LRGE,,,,,,,,,,11640.0,48.46,-0.019299999999999998,40641.0
LRMR,266860000.0,15990000.0,15020000.0,0.0288,0.0,0.9359999999999999,0.0461,0.0152,3.58,63640.0,17.25,-0.0199,37560.0
LSAQ,107920000.0,10010000.0,8640000.0,0.19399999999999998,0.0,0.737,,0.0008,0.3,24050.0,10.76,-0.0262,5579.0
LSBK,87840000.0,5940000.0,1930000.0,0.004,-0.0195,0.085,-0.006,0.0012,0.68,3490.0,14.99,-0.0301,1973.0
LSCC,6210000000.0,135600000.0,134110000.00000001,0.009000000000000001,-0.1157,,-0.0196,0.0329,4.66,945960.0,47.56,-0.042300000000000004,1371632.0
LSEA,400060000.0,3880000.0,,0.763,0.0,0.235,-0.1743,,0.41,340160.0,8.81,-0.0101,85826.0
LSTR,6370000000.0,38390000.0,38050000.0,0.006,-0.17129999999999998,,-0.0059,0.0368,4.72,296310.0,164.39,0.0116,207444.0
LSXMA,26770000000.0,343000000.0,303720000.0,0.038599999999999995,0.0,0.9540000000000001,-0.0012,0.015300000000000001,7.77,597220.0,44.35,-0.0096,324007.0
LSXMK,10200000000.0,229890000.0,,0.0902,0.0,0.8369,,,3.84,821360.0,44.39,-0.0058,469245.0
LTBR,41800000.0,5630000.0,5590000.0,0.039,0.0,0.037000000000000005,0.0868,0.0441,0.51,479410.0,6.5,0.0015,156152.0
LTRN,169590000.0,6220000.0,1590000.0,0.27140000000000003,0.0,0.177,-0.0355,0.0753,0.63,189690.0,17.01,-0.046,118139.0
LTRPA,459200000.0,75000000.0,72240000.0,0.0008,-0.14429999999999998,0.7879999999999999,0.016399999999999998,0.024300000000000002,1.23,1430000.0,5.73,-0.0087,1421201.0
LTRPB,92180000.0,2970000.0,,0.9582999999999999,0.0,,,,0.15,4070.0000000000005,31.0,0.0013,978.0
LTRX,137520000.0,28660000.0,17790000.0,0.026000000000000002,-0.0070999999999999995,0.298,0.7576999999999999,0.0023,0.2,205440.0,4.66,-0.0148,129410.0
LULU,38390000000.0,130320000.0,114570000.0,0.001,-0.0152,0.879,-0.0073,0.023,1.69,1560000.0,295.99,-0.0677,2474709.0
LUMO,125010000.0,8289999.999999999,6230000.0,0.096,-0.1528,0.456,0.035,0.006999999999999999,1.1,39860.0,14.27,-0.0118,18483.0
LUNA,373500000.0,30810000.0,28660000.0,0.027000000000000003,0.0,0.511,0.050199999999999995,0.0241,2.66,259769.99999999997,11.91,-0.0108,130349.0
LUNG,1960000000.0,33890000.0,29120000.0,0.215,0.0113,0.657,,0.0317,4.16,221800.0,57.7,-0.006,183824.0
LUXAU,,,,,,0.0812,,,0.03,147180.0,11.6,-0.0161,68297.0
LVHD,,,,,,,,,,70350.0,32.81,0.0037,40554.0
LWACU,,,,,,,,,0.01,194330.0,10.1,-0.0098,107015.0
LWAY,94200000.0,15600000.0,4059999.9999999995,0.213,-0.0263,0.085,0.08439999999999999,0.018799999999999997,1.77,43080.0,5.88,0.0051,12817.0
LX,2020000000.0,182500000.0,93270000.0,0.047400000000000005,0.0,0.34600000000000003,0.1082,0.031400000000000004,1.02,2860000.0,11.25,-0.0426,1590874.0
LXEH,116230000.0,13060000.0,2500000.0,,,,,0.0014000000000000002,0.39,9140.0,8.9,0.0034000000000000002,2310.0
LXRX,1060000000.0,107310000.0,44080000.0,0.031,4.7938,0.873,0.1594,0.1017,0.44,10190000.0,7.18,-0.0336,1393318.0
LYFT,19680000000.0,314530000.0,243090000.0,0.015,-0.32630000000000003,0.843,0.1527,0.10220000000000001,3.65,6800000.0,61.76,0.0824,23912300.0
LYL,21060000.0,11420000.0,5700000.0,0.5008,0.0,0.011000000000000001,2.8843,0.0008,0.01,592460.0,1.67,-0.0973,796181.0
LYRA,184250000.0,12930000.0,9520000.0,0.013999999999999999,0.0060999999999999995,0.833,0.114,0.0148,0.74,190890.0,15.19,0.0106,98271.0
LYTS,258690000.0,26640000.0,24080000.0,0.011000000000000001,0.0,0.725,0.005600000000000001,0.0124,2.41,124330.0,9.56,0.0225,74494.0
MAAC,,,,,,,,,1.12,196830.0,10.0,-0.0148,192458.0
MAACU,,,,,,0.0818,,,0.07,118690.0,10.64,-0.011200000000000002,30445.0
MACAU,,,,,,,,,,448740.0,10.15,-0.002,195671.0
MACK,98750000.0,13380000.0,12950000.0,0.032400000000000005,1.7016999999999998,0.6509999999999999,0.1193,0.0455,2.08,283840.0,6.92,-0.0335,69032.0
MACQU,,,,,,,,,,6310000.0,10.01,0.0,542910.0
MACUU,,,,,,0.1377,,,0.05,19760.0,10.46,0.0,51.0
MAGS,110020000.0,23150000.0,13290000.0,0.479,0.0,0.5920000000000001,-0.0091,0.0021,0.25,112000.0,4.73,-0.0125,25850.0
MANH,7480000000.0,63530000.0,62920000.0,0.013000000000000001,-0.07400000000000001,,-0.0058,0.0215,4.1,329320.0,120.11,-0.052000000000000005,301000.0
MANT,3190000000.0,40390000.0,27010000.0,0.004,0.0,,0.0154,0.011399999999999999,1.63,189560.0,77.27,0.0044,301714.0
MAR,48110000000.0,326100000.0,270520000.0,0.006999999999999999,-0.10369999999999999,0.612,0.0155,0.0296,3.24,2470000.0,146.31,-0.0177,2322035.0
MARA,3490000000.0,93940000.0,45940000.0,0.043,-0.2493,0.114,2.6233,0.20379999999999998,0.23,39910000.0,36.62,0.0496,18267289.0
MARK,268339999.99999997,99450000.0,90930000.0,0.0862,0.0,0.151,0.3547,0.0849,1.52,5060000.0,2.67,-0.09179999999999999,3704236.0
MARPS,10890000.0,2000000.0,1610000.0,0.19,0.0,0.035,1.2598,0.004699999999999999,0.03,230510.0,5.31,0.0,20658.0
MASI,13090000000.0,55170000.0,50790000.0,0.006,-0.6057,0.84,0.003,0.0174,2.92,302250.0,241.24,-0.0401,311440.0
MASS,1360000000.0,27090000.0,21820000.0,0.386,0.08,0.529,,0.0042,0.25,367720.0,50.2,-0.0891,424699.0
MAT,6880000000.0,348230000.0,346580000.0,0.002,0.0,0.9690000000000001,-0.0225,0.0331,4.15,2760000.0,20.34,-0.0212,2053330.0
MATW,1160000000.0,31730000.0,29980000.0,0.021,-0.0077,0.794,-0.0175,0.0146,2.81,155540.0,37.57,0.015700000000000002,110719.0
MAXN,899740000.0,24770000.0,13590000.0,0.5943999999999999,0.0,0.332,-0.022400000000000003,0.2018,3.96,691920.0,30.51,-0.09029999999999999,494524.0
MAYS,60600000.0,2020000.0,390000.0,0.342,0.0132,0.037000000000000005,0.1369,0.0092,6.1,590.0,30.0,-0.0625,28.0
MBB,,,,,,,,,,1770000.0,109.28,0.0,1302213.0
MBII,378970000.0,150230000.0,73850000.0,0.016,0.0,0.758,0.1523,0.0173,1.97,649900.0,2.45,-0.0040999999999999995,507196.0
MBIN,1070000000.0000001,28750000.0,13610000.0,0.064,0.0,0.225,0.0138,0.0127,2.94,58710.0,36.78,0.0046,60576.0
MBIO,216050000.0,57250000.0,50580000.0,0.013000000000000001,0.3157,0.311,0.1812,0.0591,0.79,3800000.0,3.37,-0.0613,2631608.0
MBNKP,,,,,,0.0154,,,0.19,14580.0,24.73,-0.048799999999999996,7202.0
MBOT,62830000.0,7110000.0,6810000.0,0.0425,-0.1249,0.127,-0.0126,0.0767,2.52,207280.0,8.49,-0.018500000000000003,106040.0
MBRX,117760000.0,10250000.0,9990000.0,,,0.077,0.23149999999999998,0.0417,0.18,2370000.0,4.03,-0.060599999999999994,1194659.0
MBUU,1730000000.0,20720000.0,20200000.0,0.017,-0.2866,,0.0365,0.0676,5.95,229650.0,79.52,0.0054,158282.0
MBWM,523970000.0,16230000.0,14950000.0,0.009000000000000001,-0.0226,0.56,0.0263,0.0158,4.95,47870.0,31.17,0.0321,63776.0
MCADU,,,,,,,,,0.0,56550.0,10.21,0.0008,111883.0
MCBC,328120000.0,34160000.0,25930000.0,0.023,0.0,0.359,0.0216,0.009399999999999999,2.75,88480.0,9.53,0.0496,95898.0
MCBS,394570000.0,25670000.0,16730000.0,0.151,-0.050499999999999996,0.14400000000000002,0.0564,0.015300000000000001,8.48,30300.0,14.94,0.0184,77480.0
MCEF,,,,,,,,,,2310.0,20.07,0.0034999999999999996,1091.0
MCFE,9480000000.0,425420000.0,153050000.0,0.002,-0.8761,0.7611,0.9815,0.0196,2.59,1160000.0,22.29,0.0358,781487.0
MCFT,561860000.0,18810000.0,18260000.0,0.013999999999999999,0.0286,0.884,0.0305,0.0382,3.92,177750.0,28.22,-0.0067,95687.0
MCHI,,,,,,,,,,3740000.0,87.5,-0.0048,6227983.0
MCHP,38670000000.0,269260000.0,263709999.99999997,0.0206,-0.004699999999999999,0.9229999999999999,-0.0113,0.0254,3.18,2100000.0,148.37,-0.0245,2821568.0
MCHX,124750000.0,47130000.0,27490000.0,0.077,1.5903999999999998,0.716,-0.0704,0.0227,6.08,102430.0,3.03,-0.0472,221617.0
MCRB,1590000000.0,83530000.0,82800000.0,0.0926,-0.0109,0.888,0.0028000000000000004,0.07200000000000001,5.53,1080000.0,17.66,-0.0999,1386800.0
MCRI,1120000000.0,18220000.0,13410000.0,0.037000000000000005,0.0,0.628,-0.0068000000000000005,0.0282,3.58,105720.0,63.6,-0.0436,138854.0
MDB,20890000000.0,59370000.0,58560000.0,0.032,-0.2501,0.884,-0.0083,0.09960000000000001,6.69,871660.0,352.05,-0.07339999999999999,1037633.0
MDCA,248800000.0,73210000.0,69330000.0,0.002,0.0,0.888,0.006500000000000001,0.0037,1.48,172940.0,3.32,0.0215,219048.0
MDGL,1760000000.0,15480000.0,12410000.0,0.024,0.0,0.981,0.0414,0.223,13.93,198720.0,112.12,-0.0195,105431.0
MDGS,47150000.0,19480000.0,,0.0282,0.0,0.10949999999999999,,,0.04,3540000.0,2.42,-0.0584,1736971.0
MDIA,25870000.0,7100000.0,1490000.0,0.1659,0.0,0.36,-0.0034000000000000002,0.0087,0.12,104650.0,3.53,-0.0329,25666.0
MDIV,,,,,,,,,0.21,112490.0,15.73,0.0032,68892.0
MDJH,52750000.0,11640000.0,1420000.0,0.8779,0.0,0.001,,0.0013,0.02,81170.0,4.37,-0.0113,7283.0
MDLZ,75990000000.0,1430000000.0,1410000000.0,0.001,-0.6737000000000001,0.79,-0.0089,0.0073,1.46,7060000.0,52.94,-0.0138,10084233.0
MDNA,207910000.0,52900000.0,36630000.0,0.3322,0.0,0.0408,,0.0034000000000000002,0.49,257769.99999999997,3.93,-0.0175,184126.0
MDRR,10770000.0,4750000.0,3290000.0,0.006999999999999999,0.042699999999999995,0.039,0.7290000000000001,0.0019,0.02,357210.0,2.06,-0.0507,78233.0
MDRX,2420000000.0,157980000.0,156960000.0,0.013000000000000001,-0.0605,1.0,-0.06849999999999999,0.1184,9.81,1890000.0,15.0,-0.0106,3379406.0
MDVL,512740000.0,990000.0,250000.0,0.004,1.44,0.813,,0.18109999999999998,0.42,108400.0,15.58,-0.0032,30968.0
MDWD,155560000.0,27220000.0,15570000.0,0.4277,0.0,0.196,0.042199999999999994,0.0014000000000000002,0.14,153980.0,5.53,0.0759,127560.0
MDXG,1230000000.0,108490000.0,103980000.0,0.021,0.0,0.444,2.8457999999999997,0.0725,7.4,1020000.0,11.28,0.0108,765834.0
